Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000236797	SPA17P1	10	-	75382393	75382844	0.0	0.0	0.0
ENSG00000227586	RPS26P39	10	-	123171535	123171875	0.0	0.0	0.0
ENSG00000252532	RNU7-193P	10	+	43458065	43458129	0.0	0.0	0.0
ENSG00000148677	ANKRD1	10	-	90912096	90921276	0.0	0.0	0.0
ENSG00000235010	AL512622.1	10	-	132181225	132185962	0.0	0.0	0.0
ENSG00000224500	AL731575.1	10	+	77313941	77315694	0.0	0.0	0.0
ENSG00000107890	ANKRD26	10	-	26991914	27100498	0.0	0.0	0.0
ENSG00000107984	DKK1	10	+	52314296	52318042	0.0	0.0	0.0
ENSG00000230928	AL139241.1	10	+	98252023	98256575	0.0	0.0	0.0
ENSG00000233533	MKNK2P1	10	-	36944111	36944738	0.0	0.0	0.0
ENSG00000133678	TMEM254	10	+	80078646	80092557	0.0	0.0	0.0
ENSG00000228547	OR7E26P	10	-	14999050	15000055	0.0	0.0	0.0
ENSG00000226296	AC036101.1	10	-	53291072	53311065	0.0	0.0	0.0
ENSG00000177234	LINC01561	10	+	120597949	120600124	0.0	0.0	0.0
ENSG00000228951	AL365356.3	10	-	5616862	5618161	0.0	0.0	0.0
ENSG00000271985	BX248123.2	10	-	79526508	79526631	0.0	0.0	0.0
ENSG00000237579	LINC01514	10	+	101176323	101194147	0.0	0.0	0.0
ENSG00000265366	GLUD1P2	10	-	46759019	46786770	0.0	0.0	0.0
ENSG00000272516	AL158211.4	10	+	22332404	22332987	0.0	0.0	0.0
ENSG00000235679	AL161651.1	10	+	30383400	30383622	0.0	0.0	0.0
ENSG00000166228	PCBD1	10	-	70882280	70888784	0.0	0.0	0.0
ENSG00000236892	AL357833.2	10	-	3532094	3537031	0.0	0.0	0.0
ENSG00000272912	AL356608.1	10	+	102914585	102915404	0.0	0.0	0.0
ENSG00000281186	AL590637.1	10	-	6774307	6779180	0.0	0.0	0.0
ENSG00000203780	FANK1	10	+	125896539	126009592	0.0	0.0	0.0
ENSG00000175535	PNLIP	10	+	116545931	116567855	0.0	0.0	0.0
ENSG00000199321	RF00271	10	-	126779702	126779774	0.0	0.0	0.0
ENSG00000230229	AC010163.2	10	+	78352597	78356100	0.0	0.0	0.0
ENSG00000197893	NRAP	10	-	113588716	113664127	0.0	0.0	0.0
ENSG00000223987	RPL26P28	10	-	5304431	5304865	0.0	0.0	0.0
ENSG00000148488	ST8SIA6	10	-	17318383	17454330	0.0	0.0	0.0
ENSG00000233021	AL669841.1	10	+	437561	441170	0.0	0.0	0.0
ENSG00000165868	HSPA12A	10	-	116671192	116850236	0.0	0.0	0.0
ENSG00000227905	MED6P1	10	-	88048135	88049823	0.0	0.0	0.0
ENSG00000278761	DUX4L11	10	+	133746641	133747907	0.0	0.0	0.0
ENSG00000120051	CFAP58	10	+	104353764	104455090	0.0	0.0	0.0
ENSG00000236894	AL160287.1	10	-	26577676	26622338	0.0	0.0	0.0
ENSG00000198105	ZNF248	10	-	37776526	37858106	0.0	0.0	0.0
ENSG00000165443	PHYHIPL	10	+	59176590	59247774	0.0	0.0	0.0
ENSG00000272988	AC022392.1	10	-	72053294	72054037	0.0	0.0	0.0
ENSG00000199104	MIR346	10	-	86264694	86264788	0.0	0.0	0.0
ENSG00000230809	RPS6P15	10	-	111498191	111498941	0.0	0.0	0.0
ENSG00000227537	AL139281.1	10	+	23258211	23258545	0.0	0.0	0.0
ENSG00000107833	NPM3	10	-	101781325	101783413	0.0	0.0	0.0
ENSG00000136750	GAD2	10	+	26216307	26304558	0.0	0.0	0.0
ENSG00000283095	FP565171.1	10	+	131891640	131895297	0.0	0.0	0.0
ENSG00000207551	MIR608	10	+	100974985	100975084	0.0	0.0	0.0
ENSG00000224504	AC025428.2	10	+	85432863	85448961	0.0	0.0	0.0
ENSG00000197444	OGDHL	10	-	49734643	49762379	0.0	0.0	0.0
ENSG00000122852	SFTPA1	10	+	79610939	79615455	0.0	0.0	0.0
ENSG00000172538	FAM170B	10	-	49131154	49134008	0.0	0.0	0.0
ENSG00000152779	SLC16A12	10	-	89430299	89556641	0.0	0.0	0.0
ENSG00000231060	FARSBP1	10	-	80776165	80778088	0.0	0.0	0.0
ENSG00000230096	AC022535.1	10	-	4415305	4426179	0.0	0.0	0.0
ENSG00000285300	AC073176.3	10	+	70927055	71077810	0.0	0.0	0.0
ENSG00000230445	LRRC37A6P	10	-	27246350	27259455	0.0	0.0	0.0
ENSG00000280166	AC016542.3	10	+	72730557	72731175	0.0	0.0	0.0
ENSG00000239539	HMGN1P20	10	+	19489101	19489400	0.0	0.0	0.0
ENSG00000233313	HMGA1P5	10	-	75276376	75276646	0.0	0.0	0.0
ENSG00000257582	LINC01475	10	-	99526350	99531177	0.0	0.0	0.0
ENSG00000234752	AC044784.2	10	+	8897989	8914596	0.0	0.0	0.0
ENSG00000215097	DUSP8P3	10	-	46774421	46776180	0.0	0.0	0.0
ENSG00000224301	AL590502.1	10	-	63123938	63125537	0.0	0.0	0.0
ENSG00000199446	RNU6-543P	10	+	63110139	63110246	0.0	0.0	0.0
ENSG00000119986	AVPI1	10	-	97677424	97687323	0.0	0.0	0.0
ENSG00000222436	RN7SKP278	10	-	108940969	108941310	0.0	0.0	0.0
ENSG00000234931	MARK2P15	10	-	83311628	83314475	0.0	0.0	0.0
ENSG00000228753	EIF4BP2	10	+	21028999	21030792	0.0	0.0	0.0
ENSG00000121898	CPXM2	10	-	123706207	123940267	0.0	0.0	0.0
ENSG00000224302	AL500527.1	10	-	102085476	102085730	0.0	0.0	0.0
ENSG00000226447	AL117337.1	10	+	37976825	37992467	0.0	0.0	0.0
ENSG00000222997	RF00019	10	+	130505106	130505201	0.0	0.0	0.0
ENSG00000120055	C10orf95	10	-	102449837	102451543	0.0	0.0	0.0
ENSG00000206660	RF00019	10	+	32056746	32056839	0.0	0.0	0.0
ENSG00000138161	CUZD1	10	-	122832149	122850793	0.0	0.0	0.0
ENSG00000237489	C10orf143	10	-	130020025	130110817	0.0	0.0	0.0
ENSG00000282121	AL592430.2	10	+	60139912	60140877	0.0	0.0	0.0
ENSG00000269256	AC024603.1	10	-	76558350	76560994	0.0	0.0	0.0
ENSG00000183621	ZNF438	10	-	30820207	31031937	0.0	0.0	0.0
ENSG00000185303	SFTPA2	10	-	79555852	79560402	0.0	0.0	0.0
ENSG00000206448	PPIAP30	10	-	15154802	15155320	0.0	0.0	0.0
ENSG00000235705	AL133481.2	10	-	79507597	79510922	0.0	0.0	0.0
ENSG00000230661	YY1P1	10	-	70485336	70486325	0.0	0.0	0.0
ENSG00000216740	ANXA2P3	10	+	64825572	64826579	0.0	0.0	0.0
ENSG00000228755	PABPC1P8	10	-	42279734	42281819	0.0	0.0	0.0
ENSG00000226304	AL358612.1	10	-	25924448	25933710	0.0	0.0	0.0
ENSG00000165449	SLC16A9	10	-	59650761	59736002	0.0	0.0	0.0
ENSG00000236303	AL355500.1	10	+	130439067	130483154	0.0	0.0	0.0
ENSG00000171224	FAM241B	10	+	69630251	69633599	0.0	0.0	0.0
ENSG00000223455	AL355298.1	10	-	120069980	120070159	0.0	0.0	0.0
ENSG00000236662	AL133215.1	10	-	100980507	100985614	0.0	0.0	0.0
ENSG00000277056	AL607023.1	10	+	66837457	66837704	0.0	0.0	0.0
ENSG00000242818	RN7SL846P	10	+	119768247	119768538	0.0	0.0	0.0
ENSG00000252001	RNA5SP303	10	-	19633683	19633812	0.0	0.0	0.0
ENSG00000230755	MTATP6P23	10	-	69589880	69590355	0.0	0.0	0.0
ENSG00000270300	PHACTR2P1	10	-	119793589	119816642	0.0	0.0	0.0
ENSG00000268659	AL589863.1	10	+	75642476	75643106	0.0	0.0	0.0
ENSG00000213514	AL731556.1	10	+	77730766	77734769	0.0	0.0	0.0
ENSG00000222543	RN7SKP220	10	-	25393557	25393844	0.0	0.0	0.0
ENSG00000279725	AL391005.1	10	-	127734562	127736996	0.0	0.0	0.0
ENSG00000251803	RF00019	10	+	17403508	17403620	0.0	0.0	0.0
ENSG00000285402	AC244230.2	10	+	46375752	46537864	0.0	0.0	0.0
ENSG00000279212	AL390961.3	10	-	26695091	26697625	0.0	0.0	0.0
ENSG00000165757	JCAD	10	-	30012800	30115494	0.0	0.0	0.0
ENSG00000234306	AL583859.1	10	-	10365180	10366487	0.0	0.0	0.0
ENSG00000234522	AC073587.1	10	+	120434983	120440376	0.0	0.0	0.0
ENSG00000232170	LINC00708	10	-	8259331	8268305	0.0	0.0	0.0
ENSG00000235924	ZNRF2P3	10	+	79981839	79982212	0.0	0.0	0.0
ENSG00000227374	AL157832.1	10	+	129768844	129769435	0.0	0.0	0.0
ENSG00000252611	RNU6-1121P	10	-	114969460	114969568	0.0	0.0	0.0
ENSG00000229664	AL137186.1	10	+	6025978	6036427	0.0	0.0	0.0
ENSG00000277758	FO681492.1	10	-	47750864	47763592	0.0	0.0	0.0
ENSG00000237740	NPAP1P3	10	+	87376896	87378481	0.0	0.0	0.0
ENSG00000232091	PNLIPP1	10	+	116577308	116583317	0.0	0.0	0.0
ENSG00000227307	AC010998.1	10	-	120925547	120980700	0.0	0.0	0.0
ENSG00000230171	RPL22P18	10	+	80125941	80126317	0.0	0.0	0.0
ENSG00000212520	RNU6-1250P	10	+	67808502	67808608	0.0	0.0	0.0
ENSG00000133665	DYDC2	10	+	80344745	80368073	0.0	0.0	0.0
ENSG00000229544	NKX1-2	10	-	124445239	124450184	0.0	0.0	0.0
ENSG00000237761	AL161646.2	10	+	104616102	104616973	0.0	0.0	0.0
ENSG00000228759	FAF2P1	10	-	91765899	91767196	0.0	0.0	0.0
ENSG00000279359	AL359195.2	10	+	80249710	80254121	0.0	0.0	0.0
ENSG00000228701	TNKS2-AS1	10	-	91782839	91798291	0.0	0.0	0.0
ENSG00000197308	GATA3-AS1	10	-	8050450	8053484	0.0	0.0	0.0
ENSG00000273312	AL121749.1	10	-	35604485	35608153	0.0	0.0	0.0
ENSG00000263511	MIR5699	10	-	641689	641778	0.0	0.0	0.0
ENSG00000266200	PNLIPRP2	10	+	116620953	116645143	0.0	0.0	0.0
ENSG00000265372	MIR4675	10	+	20551970	20552046	0.0	0.0	0.0
ENSG00000188100	FAM25A	10	+	87020306	87024730	0.0	0.0	0.0
ENSG00000222666	RF00012	10	-	28408039	28408251	0.0	0.0	0.0
ENSG00000176769	TCERG1L	10	-	131092391	131311721	0.0	0.0	0.0
ENSG00000148541	FAM13C	10	-	59246129	59363181	0.0	0.0	0.0
ENSG00000238215	AL513185.3	10	+	72643011	72644650	0.0	0.0	0.0
ENSG00000270025	BMS1P7	10	-	48050282	48060016	0.0	0.0	0.0
ENSG00000224760	C1DP3	10	-	80024737	80025159	0.0	0.0	0.0
ENSG00000244402	RN7SL314P	10	+	37297398	37297689	0.0	0.0	0.0
ENSG00000165309	ARMC3	10	+	22928024	23038523	0.0	0.0	0.0
ENSG00000227173	MYL6P3	10	-	65169438	65169869	0.0	0.0	0.0
ENSG00000108219	TSPAN14	10	+	80454166	80533123	0.0	0.0	0.0
ENSG00000223107	RNU2-72P	10	-	60912765	60912927	0.0	0.0	0.0
ENSG00000213667	PGGT1BP1	10	-	50726947	50727969	0.0	0.0	0.0
ENSG00000222071	MIR1915	10	-	21496562	21496641	0.0	0.0	0.0
ENSG00000224215	AL606469.1	10	+	23343957	23345181	0.0	0.0	0.0
ENSG00000171160	MORN4	10	-	97614553	97633500	0.0	0.0	0.0
ENSG00000271880	AGAP11	10	+	86970741	87010126	0.0	0.0	0.0
ENSG00000283232	CYP2C23P	10	-	100105754	100140151	0.0	0.0	0.0
ENSG00000222909	RNU6-193P	10	+	34942969	34943075	0.0	0.0	0.0
ENSG00000151650	VENTX	10	+	133237404	133241929	0.0	0.0	0.0
ENSG00000204174	NPY4R	10	-	46461099	46465881	0.0	0.0	0.0
ENSG00000232682	AL592430.1	10	+	60050668	60060743	0.0	0.0	0.0
ENSG00000237523	LINC00857	10	+	80207710	80219657	0.0	0.0	0.0
ENSG00000234170	AC024908.1	10	-	2446253	2447352	0.0	0.0	0.0
ENSG00000224907	RPL21P91	10	+	109807651	109808129	0.0	0.0	0.0
ENSG00000266217	CTSLP2	10	-	47581211	47582321	0.0	0.0	0.0
ENSG00000260475	AL353719.1	10	+	99621055	99621918	0.0	0.0	0.0
ENSG00000201881	RF00019	10	-	72654165	72654276	0.0	0.0	0.0
ENSG00000227313	AL365500.1	10	-	35896874	35898963	0.0	0.0	0.0
ENSG00000276430	FAM25C	10	-	47995355	47999791	0.0	0.0	0.0
ENSG00000204175	GPRIN2	10	-	46549044	46555530	0.0	0.0	0.0
ENSG00000231138	AC009987.1	10	+	123776670	123777749	0.0	0.0	0.0
ENSG00000235524	MTCO1P23	10	-	69591406	69592931	0.0	0.0	0.0
ENSG00000215760	TAF9BP2	10	+	114809375	114811170	0.0	0.0	0.0
ENSG00000234944	AL365199.1	10	+	42871521	42874060	0.0	0.0	0.0
ENSG00000234026	AL157834.2	10	-	95228243	95231144	0.0	0.0	0.0
ENSG00000200218	RNU6-697P	10	+	68846805	68846911	0.0	0.0	0.0
ENSG00000227932	SELENOOLP	10	-	26664206	26697295	0.0	0.0	0.0
ENSG00000228882	CICP9	10	-	38452987	38455365	0.0	0.0	0.0
ENSG00000226705	SDCBPP1	10	-	6293100	6294684	0.0	0.0	0.0
ENSG00000223528	AL359094.1	10	-	126988095	127026507	0.0	0.0	0.0
ENSG00000226431	AL121929.1	10	+	103549075	103550964	0.0	0.0	0.0
ENSG00000231976	FAM238B	10	+	26647986	26653454	0.0	0.0	0.0
ENSG00000252113	RNU6-523P	10	-	67858818	67858871	0.0	0.0	0.0
ENSG00000232525	SS18L2P1	10	+	34875210	34875422	0.0	0.0	0.0
ENSG00000151651	ADAM8	10	-	133262403	133276868	0.0	0.0	0.0
ENSG00000148814	LRRC27	10	+	132332154	132379918	0.0	0.0	0.0
ENSG00000214807	NPM1P31	10	+	124867510	124868326	0.0	0.0	0.0
ENSG00000228219	NPM1P30	10	+	21110682	21113388	0.0	0.0	0.0
ENSG00000238380	RNU7-165P	10	+	113353425	113353484	0.0	0.0	0.0
ENSG00000226083	SLC39A12-AS1	10	-	18001786	18010562	0.0	0.0	0.0
ENSG00000223876	RPS27P1	10	+	91544852	91545098	0.0	0.0	0.0
ENSG00000282432	AL356095.3	10	-	80053428	80053548	0.0	0.0	0.0
ENSG00000204177	BMS1P1	10	+	46786674	46811989	0.0	0.0	0.0
ENSG00000186188	FFAR4	10	+	93566665	93604480	0.0	0.0	0.0
ENSG00000240707	LINC01168	10	+	132965534	132976354	0.0	0.0	0.0
ENSG00000230526	AC073370.1	10	+	71878356	71879107	0.0	0.0	0.0
ENSG00000236744	AC016822.1	10	-	55247755	55597233	0.0	0.0	0.0
ENSG00000282390	AL392083.1	10	-	1290018	1293002	0.0	0.0	0.0
ENSG00000148468	FAM171A1	10	-	15211643	15371062	0.0	0.0	0.0
ENSG00000095539	SEMA4G	10	+	100969518	100985871	0.0	0.0	0.0
ENSG00000227995	RAB11AP1	10	-	93881293	93881938	0.0	0.0	0.0
ENSG00000205433	SNRPGP6	10	+	116409256	116409475	0.0	0.0	0.0
ENSG00000225208	AL133387.1	10	+	101311018	101311505	0.0	0.0	0.0
ENSG00000266676	MIR4297	10	-	129843299	129843374	0.0	0.0	0.0
ENSG00000228527	AC016396.1	10	+	58304553	58305621	0.0	0.0	0.0
ENSG00000227209	WARS2P1	10	-	80940665	80941201	0.0	0.0	0.0
ENSG00000204740	MALRD1	10	+	19048771	19790401	0.0	0.0	0.0
ENSG00000237885	AL359672.1	10	+	95031640	95032048	0.0	0.0	0.0
ENSG00000138115	CYP2C8	10	-	95036772	95069497	0.0	0.0	0.0
ENSG00000214434	NIFKP1	10	+	30380174	30381062	0.0	0.0	0.0
ENSG00000204179	PTPN20	10	+	46911396	47002488	0.0	0.0	0.0
ENSG00000235180	LINC00601	10	-	126413869	126421879	0.0	0.0	0.0
ENSG00000235746	CTBP2P2	10	-	94646364	94647996	0.0	0.0	0.0
ENSG00000270973	SMARCE1P7	10	-	101181144	101181951	0.0	0.0	0.0
ENSG00000226086	EIF3LP3	10	-	38080056	38080877	0.0	0.0	0.0
ENSG00000235964	FXYD6P2	10	-	38091764	38092051	0.0	0.0	0.0
ENSG00000234973	AL355989.1	10	-	43777562	43778825	0.0	0.0	0.0
ENSG00000230468	CLUHP5	10	-	133657235	133660635	0.0	0.0	0.0
ENSG00000219430	MBL3P	10	-	79582298	79584877	0.0	0.0	0.0
ENSG00000230869	AGAP10P	10	+	45678692	45700532	0.0	0.0	0.0
ENSG00000201393	RF00056	10	+	78367507	78367623	0.0	0.0	0.0
ENSG00000228860	AL731547.1	10	+	21217891	21218279	0.0	0.0	0.0
ENSG00000107742	SPOCK2	10	-	72059035	72089032	0.0	0.0	0.0
ENSG00000200887	RNU6-598P	10	-	30299569	30299673	0.0	0.0	0.0
ENSG00000256462	AL732437.1	10	-	5524976	5525742	0.0	0.0	0.0
ENSG00000272436	CUX2P1	10	-	10257169	10257466	0.0	0.0	0.0
ENSG00000108001	EBF3	10	-	129835283	129963841	0.0	0.0	0.0
ENSG00000234173	AL353784.1	10	+	54486230	54656051	0.0	0.0	0.0
ENSG00000226426	AC012558.1	10	-	64036345	64037280	0.0	0.0	0.0
ENSG00000279399	AL356095.2	10	-	80091411	80091867	0.0	0.0	0.0
ENSG00000229205	LINC00200	10	+	1159768	1164672	0.0	0.0	0.0
ENSG00000231743	AC026396.1	10	+	2936021	2936441	0.0	0.0	0.0
ENSG00000226888	RPLP1P10	10	-	59088701	59089039	0.0	0.0	0.0
ENSG00000204437	CTSLP6	10	-	79870375	79873903	0.0	0.0	0.0
ENSG00000229869	AL359878.2	10	+	933026	942743	0.0	0.0	0.0
ENSG00000214881	TMEM14DP	10	-	68544489	68544833	0.0	0.0	0.0
ENSG00000226395	MRPS21P5	10	+	28004702	28004932	0.0	0.0	0.0
ENSG00000228460	CYP2C59P	10	-	95007126	95007556	0.0	0.0	0.0
ENSG00000239744	RN7SL63P	10	-	30555601	30555904	0.0	0.0	0.0
ENSG00000197889	MEIG1	10	+	14959439	14988050	0.0	0.0	0.0
ENSG00000207438	RF00019	10	+	68503152	68503259	0.0	0.0	0.0
ENSG00000225137	DYNC1I2P1	10	+	50264978	50266815	0.0	0.0	0.0
ENSG00000228651	AC074327.1	10	-	52556702	52755409	0.0	0.0	0.0
ENSG00000271173	AL355989.2	10	+	43728217	43728728	0.0	0.0	0.0
ENSG00000233200	AL117336.1	10	-	35219894	35230598	0.0	0.0	0.0
ENSG00000180745	CLRN3	10	-	127877841	127892947	0.0	0.0	0.0
ENSG00000224473	CCND3P1	10	-	30403197	30403776	0.0	0.0	0.0
ENSG00000224439	RPSAP10	10	+	28436201	28437078	0.0	0.0	0.0
ENSG00000138109	CYP2C9	10	+	94938658	94989391	0.0	0.0	0.0
ENSG00000225652	KCNMA1-AS3	10	+	77354404	77376613	0.0	0.0	0.0
ENSG00000150201	FXYD4	10	+	43371642	43376335	0.0	0.0	0.0
ENSG00000237746	ZNF101P1	10	-	28338554	28340942	0.0	0.0	0.0
ENSG00000276742	AL731566.2	10	+	121956782	121957098	0.0	0.0	0.0
ENSG00000226387	SORCS3-AS1	10	-	104664608	104666200	0.0	0.0	0.0
ENSG00000279631	AL158211.5	10	+	22252072	22254589	0.0	0.0	0.0
ENSG00000234248	AL392086.1	10	-	6891457	6920472	0.0	0.0	0.0
ENSG00000156398	SFXN2	10	+	102714538	102743492	0.0	0.0	0.0
ENSG00000227972	THAP12P3	10	+	52411135	52413492	0.0	0.0	0.0
ENSG00000151655	ITIH2	10	+	7703269	7749520	0.0	0.0	0.0
ENSG00000264747	MIR3924	10	-	57304479	57304559	0.0	0.0	0.0
ENSG00000234175	AL355355.2	10	-	13139196	13139533	0.0	0.0	0.0
ENSG00000226428	RPL15P13	10	+	114900722	114901366	0.0	0.0	0.0
ENSG00000236960	AL354695.1	10	-	19491072	19491299	0.0	0.0	0.0
ENSG00000253626	EIF5AL1	10	+	79512601	79516440	0.0	0.0	0.0
ENSG00000235858	AL359195.1	10	+	80333771	80334426	0.0	0.0	0.0
ENSG00000233409	FANK1-AS1	10	-	125972188	125973126	0.0	0.0	0.0
ENSG00000231399	SNRPEP8	10	+	53038285	53038544	0.0	0.0	0.0
ENSG00000270754	NEK4P3	10	+	65054460	65055003	0.0	0.0	0.0
ENSG00000265203	RBP3	10	+	47348371	47357875	0.0	0.0	0.0
ENSG00000231748	AL596223.2	10	-	69265342	69268148	0.0	0.0	0.0
ENSG00000201954	RNU6-673P	10	-	76260800	76260903	0.0	0.0	0.0
ENSG00000187908	DMBT1	10	+	122560665	122643736	0.0	0.0	0.0
ENSG00000252161	RNA5SP318	10	+	53458197	53458288	0.0	0.0	0.0
ENSG00000156510	HKDC1	10	+	69220303	69267559	0.0	0.0	0.0
ENSG00000148655	LRMDA	10	+	75431453	76560167	0.0	0.0	0.0
ENSG00000228800	AL590068.1	10	-	30553854	30554483	0.0	0.0	0.0
ENSG00000273001	AL731533.2	10	-	3065424	3066001	0.0	0.0	0.0
ENSG00000264204	AGAP7P	10	+	46109621	46131358	0.0	0.0	0.0
ENSG00000279814	AC010997.6	10	+	75450081	75451725	0.0	0.0	0.0
ENSG00000274209	ANTXRL	10	+	46286345	46330207	0.0	0.0	0.0
ENSG00000261438	AL157394.1	10	+	89015836	89017059	0.0	0.0	0.0
ENSG00000234962	LINC00700	10	-	2005473	2014348	0.0	0.0	0.0
ENSG00000232334	AL683842.1	10	-	124004304	124004828	0.0	0.0	0.0
ENSG00000232935	AL359094.2	10	-	127013501	127026475	0.0	0.0	0.0
ENSG00000283456	MTND1P37	10	-	19747172	19747435	0.0	0.0	0.0
ENSG00000283656	MIR4483	10	-	113777993	113778054	0.0	0.0	0.0
ENSG00000233395	LINC00841	10	+	43939003	43944466	0.0	0.0	0.0
ENSG00000260205	AL157831.2	10	+	22218074	22221168	0.0	0.0	0.0
ENSG00000261076	AC016396.2	10	-	58325614	58327030	0.0	0.0	0.0
ENSG00000156374	PCGF6	10	-	103302796	103351134	0.0	0.0	0.0
ENSG00000151963	ZNF37CP	10	+	37883594	37884109	0.0	0.0	0.0
ENSG00000236493	EIF2S2P3	10	-	92668745	92669743	0.0	0.0	0.0
ENSG00000237512	UNC5B-AS1	10	-	71217224	71218228	0.0	0.0	0.0
ENSG00000213657	RPL31P44	10	-	52389112	52389488	0.0	0.0	0.0
ENSG00000203886	CYP17A1-AS1	10	+	102832721	102834516	0.0	0.0	0.0
ENSG00000229870	RPL21P89	10	+	49815096	49815562	0.0	0.0	0.0
ENSG00000148803	FUOM	10	-	133355154	133358035	0.0	0.0	0.0
ENSG00000229649	AL133387.2	10	-	101252821	101263550	0.0	0.0	0.0
ENSG00000226964	RHEBP2	10	+	47706203	47706802	0.0	0.0	0.0
ENSG00000236058	RPL17P36	10	-	118872054	118872602	0.0	0.0	0.0
ENSG00000227029	AL139237.1	10	+	43912444	43914236	0.0	0.0	0.0
ENSG00000213513	IMPDH1P5	10	-	77780337	77781876	0.0	0.0	0.0
ENSG00000230011	CTSLP4	10	-	50705380	50708906	0.0	0.0	0.0
ENSG00000230507	RPL7AP8	10	-	86630825	86631628	0.0	0.0	0.0
ENSG00000223540	RPS15AP5	10	+	121713607	121713994	0.0	0.0	0.0
ENSG00000198298	ZNF485	10	+	43606407	43617903	0.0	0.0	0.0
ENSG00000233871	DLG5-AS1	10	+	77927372	77929824	0.0	0.0	0.0
ENSG00000233353	RPS7P9	10	-	80716483	80717068	0.0	0.0	0.0
ENSG00000119913	TECTB	10	+	112283400	112305035	0.0	0.0	0.0
ENSG00000236420	CHCHD3P1	10	+	8619933	8620608	0.0	0.0	0.0
ENSG00000232965	RPS12P18	10	+	79544087	79544356	0.0	0.0	0.0
ENSG00000207976	MIR607	10	-	96828669	96828764	0.0	0.0	0.0
ENSG00000252482	RNU7-22P	10	+	32173684	32173744	0.0	0.0	0.0
ENSG00000236514	AL135791.1	10	+	37857740	37859110	0.0	0.0	0.0
ENSG00000229659	RPL26P6	10	-	73422259	73422696	0.0	0.0	0.0
ENSG00000227356	LINC00866	10	-	97828478	97849798	0.0	0.0	0.0
ENSG00000236208	C10orf71-AS1	10	-	49296112	49299018	0.0	0.0	0.0
ENSG00000122872	ARL4AP1	10	+	60684505	60685209	0.0	0.0	0.0
ENSG00000236968	AL451164.2	10	+	3223816	3227407	0.0	0.0	0.0
ENSG00000228683	AC016820.1	10	-	78696062	78697022	0.0	0.0	0.0
ENSG00000228938	SNRPD2P1	10	+	89978717	89979070	0.0	0.0	0.0
ENSG00000173239	LIPM	10	+	88802730	88820546	0.0	0.0	0.0
ENSG00000233515	LINC01518	10	-	42674197	42691723	0.0	0.0	0.0
ENSG00000258114	AC005871.2	10	+	117425194	117490419	0.0	0.0	0.0
ENSG00000283788	MIR936	10	-	104048089	104048186	0.0	0.0	0.0
ENSG00000226209	C8orf59P1	10	-	13308145	13308447	0.0	0.0	0.0
ENSG00000186795	KCNK18	10	+	117197489	117210299	0.0	0.0	0.0
ENSG00000075073	TACR2	10	-	69403903	69416867	0.0	0.0	0.0
ENSG00000155252	PI4K2A	10	+	97640686	97676434	0.0	0.0	0.0
ENSG00000231422	LINC01516	10	+	25113058	25161236	0.0	0.0	0.0
ENSG00000274167	AL031601.2	10	+	42242721	42276842	0.0	0.0	0.0
ENSG00000230121	AL445070.1	10	+	7533207	7536565	0.0	0.0	0.0
ENSG00000228065	LINC01515	10	+	65570338	65768835	0.0	0.0	0.0
ENSG00000213778	HNRNPA1P32	10	-	30517616	30518861	0.0	0.0	0.0
ENSG00000282787	AL157888.1	10	+	125162379	125162971	0.0	0.0	0.0
ENSG00000227175	AL590677.1	10	+	13528516	13530262	0.0	0.0	0.0
ENSG00000276164	DUX4L20	10	+	133683668	133684936	0.0	0.0	0.0
ENSG00000266719	MIR4676	10	+	72721029	72721100	0.0	0.0	0.0
ENSG00000186766	FOXI2	10	+	127737235	127741186	0.0	0.0	0.0
ENSG00000226168	AL589794.1	10	+	50695592	50695981	0.0	0.0	0.0
ENSG00000232229	LINC00865	10	+	89829510	89840861	0.0	0.0	0.0
ENSG00000223381	AL356476.1	10	+	108710518	108839363	0.0	0.0	0.0
ENSG00000270808	AC022400.4	10	-	73740538	73740823	0.0	0.0	0.0
ENSG00000242912	RN7SL384P	10	-	114423770	114424067	0.0	0.0	0.0
ENSG00000165730	STOX1	10	+	68827541	68895432	0.0	0.0	0.0
ENSG00000185875	THNSL1	10	+	25016658	25026664	0.0	0.0	0.0
ENSG00000165424	ZCCHC24	10	-	79382325	79445627	0.0	0.0	0.0
ENSG00000196932	TMEM26	10	-	61406643	61453450	0.0	0.0	0.0
ENSG00000276964	DUX4L23	10	+	133673749	133675017	0.0	0.0	0.0
ENSG00000233518	RPL7P35	10	-	110550115	110550854	0.0	0.0	0.0
ENSG00000224382	LINC00703	10	+	4384246	4410612	0.0	0.0	0.0
ENSG00000107731	UNC5B	10	+	71212570	71302864	0.0	0.0	0.0
ENSG00000252076	RN7SKP196	10	+	58869184	58869528	0.0	0.0	0.0
ENSG00000230425	RSU1P1	10	+	42725857	42737159	0.0	0.0	0.0
ENSG00000280401	AC022532.1	10	+	70434829	70436556	0.0	0.0	0.0
ENSG00000219932	RPL12P8	10	+	67874332	67874911	0.0	0.0	0.0
ENSG00000274685	AL360181.4	10	-	133374736	133374869	0.0	0.0	0.0
ENSG00000225519	AL365434.1	10	+	90994620	91006390	0.0	0.0	0.0
ENSG00000225383	SFTA1P	10	-	10784437	10794980	0.0	0.0	0.0
ENSG00000228566	AC022387.1	10	+	63664664	63990568	0.0	0.0	0.0
